name,latitude,longitude,address,postalCode
Frick Park Automotive,40.4399836,-79.8969542,,
Tower at PNC Plaza,40.44023466021567,-80.00022063861786,Fifth Avenue; 310,
Pizza Hut,40.4279426572781,-79.9769094985532,East Carson Street; 2002,15203
Beverly Hills Nails,40.398964,-80.0440802,,
Bower Hill Community Church,40.3836311,-80.0605246,,
Hilton Garden Inn Pittsburgh Downtown,40.439812269143886,-80.00205448540416,Fourth Avenue; 239,15222
DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown,40.440570727589616,-79.99403308019748,Bigelow Square; 1,15219
Breakfast at Shelly's,40.4216439,-79.9939103,East Warrington Avenue; 740,15210
Il Pizzaiolo,40.3801843,-80.0439344,Washington Road; 703,15228
Mount Lebanon Cemetery,40.38298180239882,-80.04109759877817,,
Barco Law Building,40.44202409909819,-79.95556643045435,,
12th Ward School,40.4620135,-80.0029868,,
Gaby et Jules,40.4379944,-79.920956,Forbes Avenue; 5837,
University Club,40.44396260820155,-79.9570024320498,,
ocal Brewhouse,40.4481669,-80.0039518,,
Huntington Bank,40.45399504285749,-79.99898186300503,,
Consignments on Centre,40.4570195,-79.9359087,Centre Ave; 5503,15232
llegheny County Library Association,40.4409933,-80.0347898,,
Mount Lebanon Golf Course,40.37095898830915,-80.02502584218297,Pine Avenue; 1000,15234
Pizza Pronto,40.45196361638759,-79.951625053863,Centre Avenue; 4611,15213
Woodland Hall,40.44797874462076,-79.9250509380631,,
Two North Shore Center,40.446956690691806,-80.0019090909893,,
Saint Bede School,40.4473899,-79.9100419,,
Options Center,40.4564174,-79.887951,,
llegheny Valley Bank,40.49217994314,-79.86500350220943,,
Gateway,40.442064,-80.0039806,,
The Yard,40.4509199,-79.9339141,Bellefonte Street; 736,15232
Don Campiti's Pizzeria,40.3967762,-80.0357348,Potomac Avenue; 1509,15216
East Liberty Garage,40.457289704582415,-79.91302416939001,5th Avenue; 6831,15206
Rite Aid,40.4511369,-79.9329602,,
Rally House North Shore,40.446948,-80.0100764,,
Club Erotica Gentleman's Club,40.47400350792033,-80.0631586920434,Island Avenue; 826,15136
llegheny Commons East Park,40.45186629837101,-80.00206256660216,,
Coppertops Pittsburgh,40.42815473970864,-79.97508115633232,East Carson Street; 2132,15203
Chick-fil-A,40.41307788840614,-79.90792042653061,,
Pittsburgh Brewing Company,40.4609579,-79.9659413,,
Esser's Floral Shop,40.42901061183467,-79.98594240001933,East Carson Street; 1122,15203
Fitzgerald Fieldhouse,40.44354814263713,-79.96406971212444,,
Julia Ward Howe Elementary School,40.37495730952663,-80.0309331380536,Broadmoor Avenue; 400,15234
3 Rivers Restaurant,40.44193126134823,-80.00595157117706,,
UPMC Urgent Care at Shadyside,40.45608908044255,-79.94038485045105,Centre Ave; 5231,15232
Charter Bank,40.46199659049857,-79.9489891510593,,
Concordia Lutheran Church,40.3799818,-79.9749321,,
USPS,40.45796638075972,-80.01972423694704,California Avenue; 1001,15290
llegheny General Hospital Suburban Campus,40.49475996580359,-80.06054857701696,,
Curran Hall,40.43899076975126,-79.96210573808554,,
Red; White & Blue Thrift Store,40.41078886542749,-80.0059704448906,,
Washington Blvd at Highland Dr,40.4739194,-79.9082323,,
West Liberty Elementary School Library,40.403056,-80.01,,
Mugam Auto Repair,40.39097025,-79.9965367,,
Rialto Pizza,40.4259397146397,-79.93876920011975,,
Chatham Village,40.4297496274228,-80.01694929419897,,
The Barbers Inn,40.45797281638217,-79.93197950382245,Baum Boulevard; 5744,15206
Brentwood Borough Building,40.37299308868656,-79.97608753852256,,
Miller Elementary School Library,40.4430172,-79.9679907,,
Mt. Lebanon Public Works Yard,40.36490245320461,-80.0628420303965,indendale Drive; 1250,
Wood Street,40.4420789,-79.9994541,,
Sesame Inn,40.3796873,-80.0447903,Washington Road; 715,15228
Children's Hospital of Pittsburgh of UPMC,40.46705368562677,-79.95291694282908,Penn Avenue; 4401,15224
Saint Martin Hall,40.43493732753642,-79.9880634945827,,
Northwood Realty Services,40.4349265,-79.9230765,Murray Avenue; 1935,
East End Assembly of God Church,40.4587593,-79.9419539,,
Jet's Pizza,40.3984887,-80.0439354,Dormont Avenue; 1810,15216
Subway,40.3663858,-79.98503114999998,,
Off Leash Exercise Area,40.4320180757541,-79.9059424683744,,
Family Visions,40.4614655,-79.8644417,,
Most Holy Name Church,40.4640633,-79.9837063,,
Boron Funeral Home,40.3919957,-80.0154416,,
Mullen's Bar & Grill,40.4479067,-80.0039218,,
Hunt Library,40.44090195,-79.94403234999999,Frew Street; 4909,
Saint Pauls Episcopal Church Nursery School,40.3710136,-80.0501517,,
Bob Matthew's Auto Repair,40.37794924083161,-79.99225031604321,,
Bon Air,40.4080343,-80.002968,,
Saint John's Lutheran Church,40.48370059590703,-79.97291715772037,,
First National Bank,40.42796591279289,-79.98682899888082,East Carson Street; 1114,15203
Primanti Brothers,40.4510135,-79.9849632,,
Brighton-McClure Presbytyrian Church,40.48397335123832,-80.0359452005891,,
llegheny General Hospital Lab,40.45716310510662,-80.00803437131336,Federal Street; 1307,15212
Crazy Mocha,40.4580119,-79.9349587,,
E&M Pizzeria,40.3659664,-79.98463645000001,,
Jennie King Mellon Library,40.44793727845026,-79.92614585987384,,
Courthouse Tavern,40.4397797,-80.00046409999999,Forbes Avenue; 310,15222
Wendy's,40.44597764357162,-79.89298355638476,Peebles Street; 7750,15221
First Presbyterian Church,40.4415242681709,-79.9991115321045,,
The Bagel Factory,40.44399111250546,-79.94908481116737,South Craig Street; 420,15213
Buon Giorno Cafe,40.4370682,-80.0005621,,
Payless ShoeSource,40.4315544,-79.9777051,2001,
Memorial Hall,40.3659268,-80.0159304,,
Banksville Park Pool,40.41504647415303,-80.04054039137208,,
Frick Park Market,40.44722989752743,-79.90510690767637,,
Jolina's Mediterranean Cuisine,40.3921473,-80.0169607,Brookline Boulevard; 1011,15226
Dollar Bank,40.3927333,-80.0647632,,
lcohol House,40.443039669332855,-79.94891608308461,,
Bradley School,40.3910477,-80.0259406,,
The Bead Mine,40.42903594861915,-79.98209925466371,East Carson Street; 1703,15203
CA Castle Shannon Animal Hospital,40.36493966723418,-80.01821610042522,,
Coach's Restaurant & Grille,40.4001809,-80.0429088,,
Prospect Elementary School Library,40.4276855,-80.0103022,,
Bellevue Gables Apartments,40.49690146047523,-80.05705799687426,North Sprague Avenue; 40,
Huszar,40.4570844,-79.9990259,,
Fourth Presbyterian Church,40.46093333299307,-79.93493874286162,Friendship Ave; 5450,15232
Thomas Jefferson Middle School Library,40.3815907,-80.0610239,,
Pennant,40.4109259,-80.0150744,,
Union Station,40.44431432781565,-79.99197623228855,iberty Avenue; 1100,
wrenceville's Smile Center,40.4703769,-79.9610315,Butler Street; 4201,
Nick's Place,40.4850402,-80.0353956,,
McKees Rocks Dental,40.46561926282917,-80.0639975627025,Chartiers Avenue; 757,15136
Byzantine Seminary,40.48435923082079,-80.0160641231842,Perrysville Avenue; 3605,15214
Station Square,40.4315681,-80.0029274,,
West Homestead Community Park,40.395133624692,-79.91483952937602,,
Forbes Gyro,40.4409937,-79.9569592,,
Point Park University,40.43798527360433,-80.00096034238625,,15222
Rand Building,40.4470397041562,-79.94929354030265,Fifth Ave; 4570,15213
The Waterfront Apartments,40.41392598129705,-79.903237940106,,
Wine & Spirits,40.4535275,-80.0009731,,
Rankin Boulevard at Hawkins,40.4120835,-79.8809149,,
Pittsburgh Police Department,40.454921,-79.97798,,
Sultan Bey,40.45191665430936,-79.9519428907613,Centre Avenue; 4601,15213-1503
Foerster Student Services Center,40.44995365771908,-80.01508441774754,,
Mazzei & Associates,40.437566292297134,-80.00006637520751,Boulevard of the Allies; 432,15222
State Liquor Store,40.4315885,-79.978208,,
ibermann Hall,40.43904728530247,-79.99431331592416,,
Mt. Lebanon Christian Church,40.37775155987173,-80.05465874782085,Cedar Boulevard; 367,15228
Costco,40.40263881018188,-79.92200123742997,Waterfront Drive West; 501,15120
rlington Elementary School,40.418047,-79.9717188,,
Orr's Jewelers,40.43790300367642,-79.92108925028907,,
Scott Hall,40.44294965107294,-79.94702104863234,Hamerschlag Drive; 346,
Dance America!,40.4969559,-80.059043,,
Centre Plaza,40.45403063571378,-79.94693541215699,Centre Avenue; 4815,15213-1738
Bouquet Gardens Building A,40.4404726789617,-79.95445008962136,,
Pat Catan's,40.46555451473253,-80.07363111825128,Chartiers Avenue; 1250,15136
Sunoco,40.395953,-80.0219577,,
Sutherland Hall,40.44602996321248,-79.96198582773665,Sutherland Drive; 3725,15213
The Cuckoo's Nest Magic Shop,40.428079030624986,-79.97301955583727,East Carson Street; 2304 1/2,15203
Mifflin Elementary School,40.3703472,-79.9139167,,
Bellefield Towers,40.44697051949258,-79.95205014893538,North Bellefield Avenue; 100,
Braddock Avenue at Library Street,40.4011774,-79.8657017,,
Forest Hills Borough Hall,40.418954,-79.850257,,
Gulf Tower,40.442578950000005,-79.9952228,Grant Street; 707,
Pinkerton Funeral Home,40.4979538886154,-80.06099524340065,California Avenue; 1014,
Mamaux Building,40.438968788180745,-80.0050453594171,First Avenue; 123,15222
Murray Avenue Kosher,40.43496,-79.9230216,Murray Avenue; 1916,15217
Saint Josephs Cemetery,40.4060283502172,-79.99398830819551,,
Millvale Memorials,40.48496922203542,-79.97304609828491,,
McDonald's - East Liberty Station,40.45879222409605,-79.9184489655569,Penn Avenue; 6361,15206
40th Street Bridge,40.47294611303303,-79.96920140576441,,
East Liberty Presbyterian Church,40.46101385676627,-79.9249487132198,South Highland Avenue; 116,15206
Carnegie Museum of Art,40.44369873412575,-79.94932244435219,,
Nicholas Coffee Co,40.4409275,-80.0030121,Market Street; 23,15222
Burger King,40.42795902058128,-79.9789557106465,East Carson Street; 1820,15203
Frazier Field,40.429388431329606,-79.95460577769919,,
Quality Inn University Center,40.43632792848864,-79.95801391312219,,
Forest Hills Presbyterian Church,40.42503012959193,-79.8609494318489,,
Dollar General,40.448897041482205,-79.8669176290336,,
The Galleria of Mt. Lebanon,40.35686334671667,-80.05099500750528,,
Hazelwood Senior Center,40.40406815,-79.94197234999999,Second Avenue; 5334,
Primanti Bros. Restaurant,40.4388041,-79.9979826,Cherry Way; 411,15222
Esther's,40.48093343892253,-79.97509802994304,,
Sherwin-Williams Paints,40.45605088454783,-79.9367135872243,Centre Ave; 5434,15232
Marshalls,40.41096122814588,-79.90696667787248,,
Parkside Cafe,40.387873241974354,-79.86457629665205,,
SouthSide Works,40.42698861577564,-79.9649422268615,,
Bernie's Photo Center,40.4529231,-79.9997941,,
Saint Ann's Cemetery,40.36342857232435,-80.03090137347031,,
Fort Pitt Flag Bastion,40.44002044835639,-80.00906335482102,,
Pittsburgh Community Services,40.45127976239121,-79.95208532838824,N Craig St; 249,15213
llegheny YMCA,40.45501522435664,-80.01305573648212,,
Unity Baptist Church,40.3980767,-79.8639811,,
Our Lady of Grace School,40.3723757,-80.0839102,,
Pittsburgh Classical Academy Library,40.4509418,-80.0488476,,
Pamela's P&G Diner,40.3860869,-80.0440967,Washington Road; 427,15228
Duquesne University,40.43597702544758,-79.9903888327261,,
The Tanning Room LLC,40.42693892330212,-79.96906213079214,East Carson Street; 2520,15203
North Shore Endoscopy,40.4570154,-80.0069518,,
Stevenson,40.3989759,-80.0337683,,
Butterjoint,40.4500903,-79.9510227,North Craig Street; 214,15213
ice Pizzeria,40.36598295323555,-79.98504755752784,,
1 Allegheny Square,40.45202746882602,-80.00582455363856,,
PNC Bank,40.4469681,-80.0039565,,
Green Front Inn,40.42797379941659,-79.97148634250067,East Carson Street; 2341,15203
inden Elementary School,40.4460733,-79.9159383,,
Commonplace Coffee MWS,40.4570301,-80.0150666,,
The Priory,40.45241609261489,-79.99797096462557,,
braxas High School,40.4620484,-79.9103162,,
REI,40.427968,-79.9660239,South 27th Street; 412,15203
J.R. Coffee Shop,40.4559027,-80.0066326,,
St. Paul Baptist Church,40.45391243965406,-79.91172761167886,,
National Robotics Engineering Center,40.47313848870314,-79.96500247774213,40th Street; 10,15201
Nails Elegance & Spa,40.3679133,-80.0133615,,
Steel Plaza,40.44008915434793,-79.99515901523338,,
Saint Patrick Roman Catholic Church,40.4489135,-79.9849528,,
Style Exchange Boutique,40.3651031,-79.9843311,,
Representative Dan Miller,40.3812394,-80.0450618,Washington Road; 650,15228
T-Mobile,40.4418651,-79.9568059,,
Scaife Hall,40.44202172056808,-79.9469075869971,Frew Street; 4805,
Genoa Pizza,40.4389155,-80.0040382,,
Jitters Cafe & Ice Cream,40.4520278,-79.9319557,Walnut Street; 5541,15232
Pizza Bellino's,40.437901,-79.920929,,
Nazareth Baptist Church,40.44385859337236,-79.98307583147074,Wylie Avenue; 1845,
Holiday Inn Express & Suites Pittsburgh-South Side,40.42995758133448,-79.98897050250363,South 10th Street; 20,
The Exchange,40.4391354,-79.9989456,Smithfield Street; 416,15222
Mazeroski Field,40.44099886813464,-79.9519240518777,,
Bellevue Gables Apartments,40.49697095,-80.05640909999998,Hawley Avenue; 25,
Mellon Middle School,40.37802872790163,-80.04526078526186,Castle Shannon Boulevard; 11,15228
Head Board,40.42802573826734,-79.97206484116768,East Carson Street; 2332,15203
lihan's Mediterranean Cuisine,40.4429437,-80.001934,,
Matthews International Company,40.4476407,-80.0019404,,
Homewood Montessori Elementary School,40.4609323,-79.8969011,,
Stephen M Brady Funeral Home,40.45561456672599,-80.00219669979164,,
Starbucks Coffee,40.4376633,-80.0030572,,
North Catholic High School,40.4601291,-79.9857697,,
rsenal Bowl,40.4709328,-79.9596871,,
Easy Street,40.4379318,-79.9979217,,
Pittsburgh Chinese Church,40.44805331104725,-79.9510290133708,,
Soldier's and Sailor's Lawn,40.44397308240604,-79.95609776094994,,
McNeilly Park,40.38505702122973,-80.0220090798633,,
McDonald's,40.3862974,-80.0929771,Washington Pike; 2100,
Common Plea Restaurant,40.43724416106903,-79.99593036256302,Ross Street; 310,15219
Olive Garden,40.4198497,-80.0456853,,
inden Grove,40.3675249,-80.0143163,,
Blawnox FireDepartment,40.493900050436906,-79.86011063619964,,
Kenmawr Plaza,40.47391005461942,-80.09671072641295,,
Shadyside Variety Store,40.4509076,-79.9346043,Walnut Street; 5421,15232
Crane Village,40.41563647756982,-80.0348829307087,,
Carnegie Library of Pittsburgh,40.44267837963705,-79.95062595017576,,
Pittsburgh Downtown Branch Library,40.4410273,-79.9997963,,
Westinghouse Shelter,40.4382294,-79.9439513,,
Deli on Butler,40.46895591854621,-79.961222834479,,
Kandy Kaleidoscope,40.38593245928655,-79.8643226655553,,
Memorial Hall,40.36664767015159,-80.01612855477455,,
Starbucks,40.4589389,-79.9280292,Center Avenue; 5932,15206
ibrary for the Blind Carnegie Free Library of Pittsburgh,40.4540466282484,-79.94917483748377,,
Power Center,40.43817127757976,-79.99048171910135,,
Resonance Violins,40.3829226,-80.0439945,Washington Road; 530,15228
Squirrel Hill Professional Building,40.42899394041732,-79.92420660899181,Forward Avenue; 5725,15217
Pennsylvania Hall,40.44506800845069,-79.96040014794858,,
ucky Dragon,40.4779009,-79.9554911,,
Pandora's Box and Gallery,40.42802439234244,-79.97191614149344,East Carson Street; 2318,15203
iberty Avenue Park,40.44206551500886,-80.00444547728432,,
United States Post Office,40.3951875,-80.0219464,Brookline Boulevard; 612,
The Garage,40.3537052,-80.02690585,ibrary Road; 4401,
Bon Air,40.40794762204891,-80.00296415766822,,
Central Catholic High School,40.446806588762485,-79.94570669034356,,
Steel City Market,40.4536497,-79.9990091,,
Murray Avenue Locksmith,40.4339859,-79.9229244,Murray Avenue; 2004,
Wendy's,40.45708775048872,-79.93695368077887,Baum Boulevard; 5422,15232
Millvale Community Library,40.478864372781686,-79.97098385230298,,
Rasta House,40.45611,-80.0070678,,
Zion Christian Church,40.3943678802288,-79.98590177629913,,
Days Inn Pittsburgh,40.41891246478852,-80.03028313267106,,
Saint Andrews Episcopal Church,40.47501746023907,-79.92097945784668,Hampton Street; 5801,15206
Duquesne University Chapel,40.43610381081651,-79.99309469149146,,
illen's Pizza,40.4535755,-79.9989036,,
First National Bank,40.43899210000001,-80.00094469999999,Fourth Avenue; 307,15222
The Pretzel Shop,40.42808369312778,-79.97190359117018,East Carson Street; 2316,15203
CVS,40.4144746,-79.9230402,Browns Hill Road; 4664,15217
Northside Common Ministries,40.45795839199896,-80.016351613137,Brighton Road; 1601,
Wood St between Forbes & Fifth,40.440382,-80.0006489,,
ce's Tavern,40.4728059,-80.0740681,,
ce Cash Express,40.4649874,-80.0561578,Mckees Rocks Plaza; 128,15136
Rivers Casino,40.44698858777652,-80.02192912191099,Casino Drive; 777,15233
Fiori's Pizzaria,40.4049801,-80.0185053,Capital Avenue; 103,
Starbucks,40.4410403,-79.9576495,,
Bill Few Associates,40.3789425,-80.0460999,Washington Road; 740,15228
Brottier Commons,40.43737887437686,-79.99212063083857,,
Palm Garden,40.4164068,-80.0120435,,
Frick Environmental Center,40.43598252150655,-79.90800922311847,,
Hamburg Hall,40.44390627965876,-79.94557183390488,Forbes Avenue; 4800,
Burn Restaurant & Cigar Lounge,40.4461439,-80.0109516,,
Providence Reformed Presbyterian Church,40.4019991,-80.0160839,,
ll Things Aquatic,40.3814068,-79.9990816,,
Clarissa Boutique,40.4290714,-79.9820941,,
imal Care Center,40.48545494229608,-79.91800618433321,,
The Andy Warhol Museum,40.44838008026552,-80.00190172306755,,
Penn Station B,40.4439225,-79.9919364,,
Hamilton Park,40.363047894820895,-80.0189714362369,,
Broadway Brunch,40.4725804,-80.0740819,,
The Commonplace Coffeehouse,40.4379944,-79.9220012,,
Federated Tower,40.44441524837268,-79.9939055475982,iberty Avenue; 1001,
The Celtic Cross,40.3792929,-80.0450898,Washington Road; 729,15228
Homestead Police Department,40.40597484999999,-79.91017679999999,,
Beer Express,40.39701301402982,-79.99895024958718,,
Browns Hill Center,40.41707537219738,-79.92498666205495,,
David Lawrence Pavilion,40.4330423255513,-79.94496613721311,,
Munhall Police Department,40.398963,-79.905003,,
I Tea Cafe,40.45199308240761,-79.93428144905361,,
Bruegger's Bagels,40.4409772,-79.9569674,Forbes Avenue; 3714,15213
Brentwood Police Department,40.373133,-79.976075,,
Brugge on North,40.4549176,-80.0069346,,
Homestead Borough Hall,40.40095317214296,-79.90318391170409,,
Dunseith Playground,40.4430013640995,-79.965081440335,,
Craig Hall,40.446128060299486,-79.94890078605061,,
llegheny City Brewery,40.4542556,-80.0004585,,
Semple School,40.4461799,-79.8744941,,
The Book Center,40.4429459,-79.9559371,,
Siegel and Portnoy,40.4283708,-79.9759349,,
Seville Park,40.498003932575465,-80.04099029229616,,
Cardinal Wright Regional School,40.45262972190037,-80.00818505342733,,
Highland Park,40.48045411427248,-79.9149571193913,,
Wood Street,40.44190437410385,-79.99960759799117,,
Resurrection Baptist Church,40.4059579,-79.8689459,,
ida Massage,40.45571788211005,-79.93693704841823,Centre Avenue; 5430,15232
Waterfront Drive at Recreation Center,40.4141992,-79.9019882,,
Northway Christian Community Dormont,40.39643896387577,-80.03499158375617,Espy Avenue; 2865,15216
Blawknox Place,40.49195292593121,-79.86190583177276,,
Milton Hall,40.44950431168872,-80.01402654942848,,
The Heartwood Institute,40.4539659,-79.9535662,,
Sherwin-Williams Paints,40.3650988,-80.0169972,,
City View Apartments,40.44034104738762,-79.98598320552246,Centre Avenue; 1420,
Phillips Park,40.391053861357975,-79.99099441077031,,
Suntan Seeders,40.367139050000006,-80.01475124999999,,
lero,40.45591496703279,-80.01592780021522,,
Hillel Academy of Pittsburgh,40.4349729,-79.9250984,,
ita-Stitch,40.3649399,-79.9839794,,
Bloomfield Drug Store,40.4620715,-79.9489602,,
Commonwealth Press,40.3810935,-80.0439192,Washington Road; 691,15228
Z:Lounge,40.4282953,-79.97602715,East Carson Street; 2108,15203
Cost Sports Center,40.44623616963745,-79.9650491338379,,
Fifth Ave at Frankstown Ave,40.4585758,-79.9079082,,
Penn Station C,40.4439882,-79.99209,,
Spoon,40.460046,-79.9249283,,
Brookline Memorial Park,40.39107804947054,-80.00695765211391,,
NRG Energy Center Pittsburgh,40.44975134595537,-80.00593348511306,,
ictory Building,40.44314466235934,-79.99826750466487,iberty Avenue; 821,
Jefferson Elementary School,40.38096106214637,-80.06110028125046,Moffett Street; 11,
Redbox,40.4940646,-80.0519601,,
Tessaro's,40.4630252,-79.9507142,,
Original Pancake House,40.3909907,-80.0740474,,
Washington Elementary School,40.37903766849826,-80.0449828537926,Washington Road; 735,15228
ili Cafe,40.4575406,-79.9660578,Dobson Street; 3138,
7th St past Penn Ave,40.4428936,-80.0001169,,
Howler's Coyote Cafe,40.4629721,-79.9513633,,
Keystone Oaks High School Library,40.3870821,-80.0297312,,
Pittsburgh Mennonite Church,40.4259135,-79.9269617,,
PNC Bank,40.3821693,-80.043918,Washington Road; 620,15228
CVS Pharmacy,40.4440382,-79.9280155,Wilkins Avenue; 5600,
Rite Aid Pharmacy,40.4425478,-80.0033165,,
Carnegie Mellon University (Forbes and Morewood),40.4439579,-79.9424432,,
Seran Auto Service,40.3949324,-79.9969949,Saw Mill Run Boulevard; 1805,
Brookline Plumber,40.3949875,-80.0220283,Brookline Boulevard; 613,15226
Pitaland,40.3950493,-80.0220786,Brookline Boulevard; 620,15226
Sunny Days Child Care and Learning Center,40.3939521,-80.0462309,,
Packs and Dogs,40.4299178,-80.0069977,Shiloh Street; 223,15211
Photo Antiques,40.4529506,-79.9996347,,
The Capital Grille,40.4410614,-79.999856,,
Bluebird Kitchen,40.438949,-80.0055231,Stanwix St; 11,
Walgreens,40.446667078284975,-79.89442584191085,,
Bouquet Gardens Building E,40.4410261223364,-79.95491207413092,,
Barber Shop,40.46402954026254,-79.9322284541061,Penn Avenue; 5506,15206
The Laundry Factory,40.45800637530381,-79.92904655243989,Ellsworth Avenue; 5859,15232
Cheesecake Factory,40.4279728,-79.9649706,South 27th Street; 415,15203
Garland Parklet,40.46382251228289,-79.92809179157508,,
Butler St at Washington St,40.4935732,-79.9480483,,
Suds 'n' Subs,40.46582186453053,-80.06150370551342,Chartiers Avenue; 704,15136
Target,40.46074074362976,-79.92131775338486,,
Bob's Diner,40.3660933,-80.0140989,,
Pizza Hut,40.45387835,-79.948939,Baum Boulevard; 4710,15213
One PPG Place,40.44000118499615,-80.0037815011624,PPG Place; 1,
Northside Common Minstry,40.4608132,-80.0070029,,
St. Vincent de Paul Thrift Store,40.36709617369606,-80.01374543858645,ibrary Road; 3423,
on's Caribbean Food,40.4220142,-79.9930338,East Warrington Avenue; 823,15210
Pierogies Plus,40.46888882043204,-80.05996944556324,Island Avenue; 342,15136
Palm Garden,40.4159609,-80.0120183,,
Brightside Academy,40.436774825474174,-80.00050932542624,Smithfield Street; 4; 6,15222
Petersen Sports Complex,40.4450497,-79.9669237,,
Pomponne Salon,40.3816066,-80.0439185,Washington Road; 659,15228
illage Park,40.43808243780269,-80.0020432005139,,
St. Mark's Lutheran Church,40.3924665,-80.0180318,Brookline Boulevard; 933,15226
Public Safety Center,40.38290820264913,-80.04349126753895,Washington Road; 555,
Benedum-Trees Building,40.439900217893744,-80.00215182818549,Fourth Avenue; 223,15222
Budget Car Rental,40.442965,-80.0045974,,
Highmark Place,40.44200643243821,-80.00342644544641,Fifth Avenue; 120,
Howard Hanna,40.3804525,-80.0439822,Washington Road; 701,15228
North Ave at Klopfer St,40.4848513,-79.9730056,,
Shell,40.4909743520399,-80.06093977590756,,
Espresso A Mano,40.4659398,-79.9649741,Butler Street; 3623,15201
Saint John of God Parish,40.4758895206484,-80.06599579031088,Desiderio Way; 1,15136
Steel Valley High/Middle School,40.38799473389763,-79.8980381200356,Main Street; 3113,15120
iberty Ave at 7th Street,40.4419114,-79.9989594,,
valon Mart,40.5012452,-80.0679141,,
Forest Hills Police Department,40.419454,-79.850257,,
Michael's Lounge,40.46891397748059,-80.07706686314646,Singer Avenue; 331,15136
Homestead United Presbyterian Church,40.4059735109331,-79.90791743906834,,
Nico's Recovery Room,40.4640759,-79.949075,,
Mindful Brewing Company,40.36417014525405,-80.02195268359536,,
ldi,40.3840415,-80.0139737,Sussex Avenue; 3089,
The Frick Greenhouse,40.44809275129186,-79.90105617949554,,
Northgate Church,40.50098069289108,-80.01324719417893,West View Avenue; 238,15229
Killarney,40.3737759,-80.0079755,,
3 Brothers Plumbing & Heating Supplies,40.37822220770913,-79.99196504668713,Saw Mill Run Boulevard; 2700,
First United Methodist Church,40.45651814706656,-79.9379078022202,Centre Ave; 5401,15232
Propel Charter School Homestead,40.4260678,-79.9779406,,
South Hills Junction,40.4210942,-80.0070624,,
40th Street Bridge,40.4710686,-79.96574265,,
Cappy's Cafe,40.450978,-79.9343686,,
Mount Lebanon Evangelical Presbyterian Church,40.3875669,-80.0429954,Washington Road; 255,15216
Monongahela Park,40.4220968506641,-79.96592271068054,,
Smithfield Outlet on Forbes,40.440135630894495,-80.00162745794252,Forbes Avenue,15222
Penn Waste Systems,40.47792529810236,-80.06179819920088,Nichol Avenue; 149,15136
City of Asylum,40.45601356797164,-80.00692901839012,,
llegheny Historic Preservation Society,40.4530647,-80.0175763,,
West End Overlook,40.446017020269935,-80.03298025119246,,
YWCA of Greater Pittsburgh,40.43891694475677,-80.00200598222963,,
Wallace Memorial United Presbyterian Church,40.40900087455092,-80.05059965422754,,
Smithfield St at 6th Ave,40.441782,-79.9969179,,
The Manor Theatre,40.4369549,-79.9230778,,
Hair Express,40.4948473,-80.0550301,Sheridan Avenue; 3,
Winchester Thurston Upper School,40.452250570766175,-79.94291450171409,,
Woods Run School,40.4739444,-80.0289049,,
Phillips Elementary School Library,40.40924,-79.97892,,
3 Rivers Lounge,40.44203084872634,-80.00626178999609,,
Whales Tale Lawrenceville Center,40.4617462,-79.9649422,,
Pizza Palermo,40.455976,-79.9359672,,
Mullen's On Carson,40.427901,-79.9759979,East Carson Street; 2100,15203
Ralph Schugar Funeral Home,40.45708396887669,-79.9359485248798,Centre Ave; 5509,15232
Dilworth Hall; Chatham University,40.44755761690413,-79.9249104833421,,
Western Pennsylvania School for the Blind,40.4479342,-79.9532933,,
Gateway View Plaza,40.44199263241138,-80.02093267976512,,
lumni Hall,40.44593927305679,-79.94640029944738,,
Department of Public Works,40.43609496854389,-79.9949344824911,Second Avenue; 611,15219
Slayd Apparel,40.4220731,-79.9940586,East Warrington Avenue; 748,15210
idan Hall,40.44,-79.965,,
Rankin VFD,40.4130011,-79.8802306,,
Hanini Market,40.4391315,-79.878716,,
Sunrise Auto Sales,40.39809575,-80.0000427,,
The Smiling Moose,40.42859127994096,-79.98495710006907,East Carson Street; 1306,15203
Green Tree Public Library,40.4190063,-80.0470241,,
First Presbyterian Church of Castle Shannon,40.3665103,-80.0210627,,
llegro Hearth Bakery,40.4338409,-79.9229172,Murray Ave.; 2034,15217
Katsur Dental,40.4315466,-79.9780787,1955,
The Snack Shop,40.46609914359404,-80.0659036330458,Chartiers Avenue; 906,15136
Bado's Pizza Grill and Ale House,40.3884962,-80.0497314,Beverly Road; 307,
Pittsburgh High School Library,40.445224,-79.9985362,,
Family Dollar,40.4651153,-80.0569037,Mckees Rocks Plaza; 152,15136
Red Line Auto Sales,40.4040063,-80.0011751,Saw Mill Run Boulevard; 1281,
Holy Rosary School,40.45549929999999,-79.89791265,,
Green Tree Nature Center,40.40695057957193,-80.0560196921468,,
Joseph Tambellini Restaurant,40.4764926,-79.9209814,Bryant St.,15206
Troy Hill Citizens Park,40.46290701093324,-79.98409968649175,,
Mansions On Fifth Hotel,40.44809214452479,-79.93835834625945,Fifth Avenue; 5105,15232
Wee Care Childrens Center,40.4081324,-80.08366,,
New Grace Missionary Baptist Church,40.4515626,-79.8896933,,
Copies at Carson,40.42902856766206,-79.9847060306267,East Carson Street; 1315,15203
UPitt Playground,40.44795041729272,-79.94493422254482,,
Oxford Building,40.44012129426306,-79.959468544723,,
